Animal ID,Experiment,Trial,Box,Animal,Group,Component Name,Freeze Cnt,Time Freezing,Pct Total Time Freezing,Pct Component Time Freezing,Avg Motion Index,Min Motion Index,Max Motion Index,Genotype,Sex,Lifestyle,Diet,Weight,Age_Months
230313_4,VF040423_104536,Day1_Trial2,Chamber2,,,White House Light,108,251.267,83.76,83.76,4.95,0,351,APOE22,female,Exercise,Control,19,17.66666667
230313_5,VF040423_105527,Day1_Trial3,Chamber1,,,White House Light,2,299.933,99.98,99.98,0.02,0,25,APOE22,female,Exercise,Control,24,17.66666667
230313_6,VF040423_105527,Day1_Trial3,Chamber2,,,White House Light,139,238.133,79.38,79.38,5.46,0,385,APOE22,female,Exercise,Control,22,17.66666667
230313_7,VF040423_110356,Day1_Trial4,Chamber1,,,White House Light,16,296.833,98.94,98.94,0.31,0,75,APOE22,female,Exercise,Control,24,17.86666667
230313_8,VF040423_110356,Day1_Trial4,Chamber2,,,White House Light,145,230.767,76.92,76.92,5.69,0,432,APOE22,female,Exercise,Control,24,17.86666667
230313_9,VF040423_111216,Day1_Trial5,Chamber1,,,White House Light,13,296.1,98.7,98.7,0.31,0,94,APOE22,female,Exercise,Control,23,17.63333333
230313_10,VF040423_111216,Day1_Trial5,Chamber2,,,White House Light,74,255.033,85.01,85.01,4.59,0,227,KO,female,Sedentary,Control,25,18.23333333
230313_11,VF040423_112123,Day1_Trial6,Chamber1,,,White House Light,2,299.8,99.93,99.93,0.03,0,55,KO,female,Sedentary,Control,27,18.23333333
230313_12,VF040423_112123,Day1_Trial6,Chamber2,,,White House Light,58,256.167,85.39,85.39,4.76,0,446,KO,female,Sedentary,Control,24,18.23333333
230313_13,VF040423_112937,Day1_Trial7,Chamber1,,,White House Light,1,300,100,100,0,0,1,KO,male,Sedentary,Control,32,19
230313_14,VF040423_112937,Day1_Trial7,Chamber2,,,White House Light,24,293.533,97.84,97.84,0.62,0,103,KO,male,Sedentary,Control,32,19
230313_15,VF040423_113818,Day1_Trial8,Chamber1,,,White House Light,1,300,100,100,0,0,1,KO,male,Sedentary,Control,33,19
230313_16,VF040423_113818,Day1_Trial8,Chamber2,,,White House Light,83,255.1,85.03,85.03,4.49,0,258,APOE22,female,Sedentary,HFD,45,18.9
230313_17,VF040423_114715,Day1_Trial9,Chamber1,,,White House Light,45,276.633,92.21,92.21,3.54,0,441,APOE22,female,Sedentary,HFD,32,18.9
230313_18,VF040423_114715,Day1_Trial9,Chamber2,,,White House Light,79,246.833,82.28,82.28,9.47,0,4219,APOE22,female,Sedentary,HFD,27,18.9
230605_1,VF062723_100935,Day1_Trial1,Chamber1,,,White House Light,28,286.833,95.61,95.61,1.31,0,163,APOE44HN,female,Sedentary,HFD,43,20.23333333
230605_2,VF062723_100935,Day1_Trial1,Chamber2,,,White House Light,56,290.233,96.74,96.74,0.72,0,162,APOE44HN,female,Sedentary,HFD,39,19.4
230605_3,VF062723_101910,Day1_Trial2,Chamber1,,,White House Light,5,299.2,99.73,99.73,0.07,0,54,APOE44HN,female,Sedentary,HFD,38,19.4
230605_4,VF062723_101910,Day1_Trial2,Chamber2,,,White House Light,25,295.033,98.34,98.34,0.38,0,205,APOE44HN,female,Sedentary,HFD,47,19.16666667
230605_5,VF062723_103618,Day1_Trial3,Chamber1,,,White House Light,22,293.767,97.92,97.92,0.7,0,181,APOE44HN,female,Sedentary,HFD,45,19.16666667
230605_6,VF062723_103618,Day1_Trial3,Chamber2,,,White House Light,29,297.5,99.17,99.17,0.31,0,151,APOE44HN,male,Sedentary,HFD,47,19.4
230605_7,VF062723_104610,Day1_Trial4,Chamber1,,,White House Light,13,298.3,99.43,99.43,0.25,0,57,APOE44HN,male,Sedentary,HFD,39,19.4
230605_8,VF062723_104610,Day1_Trial4,Chamber2,,,White House Light,146,209.6,69.87,69.87,11.57,0,578,APOE33,male,Sedentary,HFD,40,19.43333333
230605_10,VF062723_105554,Day1_Trial5,Chamber1,,,White House Light,17,295.8,98.6,98.6,0.34,0,76,APOE33,male,Sedentary,HFD,46,14.63333333
230605_11,VF062723_105554,Day1_Trial5,Chamber2,,,White House Light,52,292.767,97.59,97.59,0.69,0,229,APOE33,male,Sedentary,HFD,51,19.56666667
230605_12,VF062723_110354,Day1_Trial6,Chamber1,,,White House Light,4,299.167,99.72,99.72,0.07,0,25,APOE33,male,Sedentary,HFD,40,19.56666667
230605_13,VF062723_110354,Day1_Trial6,Chamber2,,,White House Light,44,288.733,96.24,96.24,0.74,0,190,APOE33,male,Sedentary,HFD,39,19.56666667
230605_14,VF062723_111208,Day1_Trial7,Chamber1,,,White House Light,3,299.2,99.73,99.73,0.05,0,39,APOE33,male,Sedentary,HFD,44,19.56666667
230605_15,VF062723_111208,Day1_Trial7,Chamber2,,,White House Light,30,296.633,98.88,98.88,0.3,0,171,APOE33HN,female,Exercise,Control,23,14.6
230605_16,VF062723_112043,Day1_Trial8,Chamber1,,,White House Light,44,285.433,95.14,95.14,1.92,0,407,APOE33HN,female,Exercise,Control,23,14.6
230605_17,VF062723_112043,Day1_Trial8,Chamber2,,,White House Light,42,293.967,97.99,97.99,0.68,0,153,APOE22HN,female,Sedentary,Control,30,15.03333333
230605_18,VF062723_112950,Day1_Trial9,Chamber1,,,White House Light,85,257.9,85.97,85.97,5.39,0,298,APOE22HN,female,Sedentary,Control,28,15.03333333
230605_19,VF062723_112950,Day1_Trial9,Chamber2,,,White House Light,49,291,97,97,1.15,0,441,APOE22HN,female,Sedentary,Control,28,15.03333333
230605_20,VF062723_113750,Day1_Trial10,Chamber1,,,White House Light,14,295,98.33,98.33,0.6,0,113,APOE22HN,female,Exercise,Control,23,14.73333333
230605_21,VF062723_113750,Day1_Trial10,Chamber2,,,White House Light,74,280,93.33,93.33,1.58,0,325,APOE22HN,female,Exercise,Control,25,14.73333333
230605_22,VF062723_114609,Day1_Trial11,Chamber1,,,White House Light,17,293,97.67,97.67,1.94,0,1918,APOE33,male,Exercise,Control,31,14.76666667
230605_23,VF062723_114609,Day1_Trial11,Chamber2,,,White House Light,30,293.033,97.68,97.68,0.65,0,308,APOE33,male,Exercise,Control,31,14.76666667
230605_24,VF062723_115445,Day1_Trial12,Chamber1,,,White House Light,34,275.667,91.89,91.89,3.4,0,278,APOE33,male,Exercise,Control,29,14.76666667
230605_25,VF062723_115445,Day1_Trial12,Chamber2,,,White House Light,6,298.267,99.42,99.42,0.12,0,71,APOE33,male,Exercise,Control,31,14.76666667
230213_1,VF030723_094553,Day1_Trial1,Chamber1,,,White House Light,50,284.233,94.74,94.74,1.95,0,102,APOE22,male,Sedentary,Control,31,19.63333333
230213_2,VF030723_094553,Day1_Trial1,Chamber2,,,White House Light,124,231.333,77.11,77.11,5.7,0,229,APOE22,male,Sedentary,Control,27,19.63333333
230213_3,VF030723_095559,Day1_Trial2,Chamber1,,,White House Light,35,278.1,92.7,92.7,2.48,0,214,APOE22,male,Sedentary,Control,,19.63333333
230213_4,VF030723_095559,Day1_Trial2,Chamber2,,,White House Light,89,260.367,86.79,86.79,3.64,0,175,APOE22,male,Sedentary,Control,32,19.63333333
230213_5,VF030723_100423,Day1_Trial3,Chamber1,,,White House Light,58,259.6,86.53,86.53,8.05,0,418,APOE22,male,Sedentary,Control,29,19.63333333
230213_6,VF030723_100423,Day1_Trial3,Chamber2,,,White House Light,74,270.6,90.2,90.2,7.24,0,4523,APOE44,male,Sedentary,Control,28,19.53333333
230213_7,VF030723_101304,Day1_Trial4,Chamber1,,,White House Light,73,255.133,85.04,85.04,6.44,0,308,APOE44,male,Sedentary,Control,30,19.56666667
230213_8,VF030723_101304,Day1_Trial4,Chamber2,,,White House Light,78,280,93.33,93.33,3.65,0,7545,APOE44,male,Sedentary,Control,27,19.56666667
230213_9,VF030723_102113,Day1_Trial5,Chamber1,,,White House Light,71,243,81,81,6.44,0,306,APOE33HN,male,Sedentary,Control,35,7.633333333
230213_10,VF030723_102113,Day1_Trial5,Chamber2,,,White House Light,82,279.067,93.02,93.02,1.83,0,95,APOE33HN,male,Sedentary,Control,29,7.633333333
230213_11,VF030723_102913,Day1_Trial6,Chamber1,,,White House Light,82,245.967,81.99,81.99,7.09,0,311,KO,female,Sedentary,Control,26,15.13333333
230213_12,VF030723_102913,Day1_Trial6,Chamber2,,,White House Light,136,222.333,74.11,74.11,9.23,0,305,KO,female,Sedentary,Control,23,15.13333333
230213_13,VF030723_103720,Day1_Trial7,Chamber1,,,White House Light,20,280.433,93.48,93.48,3.98,0,497,KO,female,Sedentary,Control,23,15.13333333
230213_14,VF030723_103720,Day1_Trial7,Chamber2,,,White House Light,61,266.4,88.8,88.8,5.36,0,629,KO,female,Sedentary,Control,25,14.8
230213_15,VF030723_104534,Day1_Trial8,Chamber1,,,White House Light,7,297.5,99.17,99.17,0.56,0,438,KO,male,Sedentary,Control,32,14.56666667
230213_16,VF030723_104534,Day1_Trial8,Chamber2,,,White House Light,24,288.9,96.3,96.3,1.11,0,177,KO,male,Sedentary,Control,31,16.3
230213_17,VF030723_105418,Day1_Trial9,Chamber1,,,White House Light,11,298.667,99.56,99.56,0.22,0,43,KO,male,Sedentary,Control,30,16.3
230213_18,VF030723_105418,Day1_Trial9,Chamber2,,,White House Light,18,296.567,98.86,98.86,0.48,0,114,KO,male,Sedentary,Control,32,16.3
230213_19,VF030723_110244,Day1_Trial10,Chamber1,,,White House Light,12,295.733,98.58,98.58,0.52,0,160,KO,female,Sedentary,Control,29,14.56666667
230213_20,VF030723_110244,Day1_Trial10,Chamber2,,,White House Light,33,287.167,95.72,95.72,1.52,0,1032,KO,female,Sedentary,Control,28,14.56666667
211122_1,VF121421_095945,day1_trial1,Chamber1,,,White House Light,67,272.533,90.84,90.84,3.91,0,487,APOE22HN,female ,Sedentary,HFD,37,14.33
211122_2,VF121421_095945,day1_trial1,Chamber 2,,,White House Light,103,231,77,77,7.33,0,371,APOE22HN,female ,Sedentary,HFD,38,14.33
211122_3,VF121421_100556,day1_trial2,Chamber1,,,White House Light,9,298.933,99.64,99.64,0.22,0,231,APOE22HN,female ,Sedentary,HFD,39,14.33
211122_4,VF121421_100556,day1_trial2,Chamber 2,,,White House Light,95,187.033,62.34,62.34,15.57,0,593,APOE22HN,female ,Sedentary,HFD,34,14.2
211122_5,VF121421_101350,day1_trial3,Chamber1,,,White House Light,89,257.2,85.73,85.73,5.42,0,419,APOE22HN,female ,Sedentary,HFD,32,14.6
211122_6,VF121421_101350,day1_trial3,Chamber 2,,,White House Light,128,197.733,65.91,65.91,13.2,0,480,APOE22HN,female ,Sedentary,HFD,38,14.6
211122_7,VF121421_102150,day1_trial4,Chamber1,,,White House Light,42,281.167,93.72,93.72,21.84,0,22553,APOE22HN,female ,Sedentary,HFD,45,14.5
211122_8,VF121421_102150,day1_trial4,Chamber 2,,,White House Light,127,168.133,56.04,56.04,15.5,0,443,APOE22HN,female ,Sedentary,HFD,33,14.5
211122_9,VF121421_102944,day1_trial5,Chamber1,,,White House Light,3,299.9,99.97,99.97,0.04,0,38,APOE22HN,male,Sedentary,Control,29,14.63
211122_10,VF121421_102944,day1_trial5,Chamber 2,,,White House Light,85,251.767,83.92,83.92,5.84,0,587,APOE22HN,male,Sedentary,Control,31,14.63
211122_11,VF121421_103735,day1_trial6,Chamber1,,,White House Light,74,250.967,83.66,83.66,8.51,0,609,APOE22HN,male,Sedentary,Control,31,14.63
211122_12,VF121421_103735,day1_trial6,Chamber 2,,,White House Light,116,230.4,76.8,76.8,9.13,0,527,APOE22HN,male,Sedentary,Control,30,14.63
211122_13,VF121421_104531,day1_trial7,Chamber1,,,White House Light,27,284.733,94.91,94.91,2.95,0,521,APOE22HN,male,Sedentary,Control,33,14.5
211122_14,VF121421_104531,day1_trial7,Chamber 2,,,White House Light,126,166.433,55.48,55.48,22.34,0,618,APOE22HN,male,Sedentary,Control,31,14.5
211122_15,VF121421_105340,day1_trial8,Chamber1,,,White House Light,33,285.2,95.07,95.07,2.21,0,326,APOE22HN,male,Sedentary,Control,29,14.43
211122_16,VF121421_105340,day1_trial8,Chamber 2,,,White House Light,126,141.8,47.27,47.27,35.87,0,813,APOE22HN,male,Sedentary,Control,32,14.47
211122_23,VF121421_110201,day1_trial9,Chamber1,,,White House Light,103,242.967,80.99,80.99,9.47,0,453,APOE22HN,male,Sedentary,Control,31,20.83
211122_24,VF121421_110201,day1_trial9,Chamber 2,,,White House Light,87,267.767,89.26,89.26,3.43,0,400,APOE22HN,male,Sedentary,Control,31,19.63
211122_25,VF121421_110958,day1_trial10,Chamber1,,,White House Light,12,294.4,98.13,98.13,0.72,0,234,APOE22HN,male,Sedentary,Control,33,19.67
211122_26,VF121421_110958,day1_trial10,Chamber 2,,,White House Light,104,232.7,77.57,77.57,7.49,0,607,APOE22HN,female ,Sedentary,Control,32,19.67
211122_27,VF121421_111817,day1_trial11,Chamber1,,,White House Light,33,290.9,96.97,96.97,1.11,0,157,APOE22HN,female ,Sedentary,Control,27,19.67
211122_28,VF121421_111817,day1_trial11,Chamber 2,,,White House Light,120,195.167,65.06,65.06,11.54,0,557,APOE22HN,female ,Sedentary,Control,26,22.93
211004_1,VF102621_095917,day1_trial1,Chamber1,,,White House Light,4,299.333,99.78,99.78,0.12,0,42,APOE33,male ,Sedentary,Control,37.1,13.17
211004_2,VF102621_095917,day1_trial1,Chamber 2,,,White House Light,44,278.833,92.94,92.94,2.41,0,435,APOE33,male ,Sedentary,Control,36.3,13.17
211004_3,VF102621_100742,day1_trial2,Chamber1,,,White House Light,78,276.1,92.03,92.03,1.84,0,237,APOE33,male ,Sedentary,Control,37.2,12.77
211004_5,VF102621_100742,day1_trial2,Chamber 2,,,White House Light,31,290.933,96.98,96.98,0.87,0,208,APOE44,female ,Sedentary,Control,29.3,19.67
211004_9,VF102621_101638,day1_trial3,Chamber1,,,White House Light,8,297.9,99.3,99.3,0.15,0,117,APOE33,female,Sedentary,HFD,42.6,13.73
211004_10,VF102621_101638,day1_trial3,Chamber 2,,,White House Light,83,285.133,95.04,95.04,1.57,0,141,APOE44HN,male,Sedentary,HFD,40.7,14.07
211004_11,VF102621_102506,day1_trial4,Chamber1,,,White House Light,64,269.9,89.97,89.97,3.31,0,228,APOE44HN,male ,Sedentary,HFD,43.5,14.07
211004_12,VF102621_102506,day1_trial4,Chamber 2,,,White House Light,48,289.233,96.41,96.41,1.11,0,143,APOE44HN,male ,Sedentary,HFD,45.3,14.07
211004_13,VF102621_103333,day1_trial5,Chamber1,,,White House Light,8,299.333,99.78,99.78,0.09,0,33,APOE44HN,female ,Sedentary,Control,25.6,14.07
211004_14,VF102621_103333,day1_trial5,Chamber 2,,,White House Light,93,263.233,87.74,87.74,5.56,0,508,APOE44HN,female ,Sedentary,Control,27.4,14.07
211004_15,VF102621_104219,day1_trial6,Chamber1,,,White House Light,1,300,100,100,0.01,0,4,APOE44HN,male,Sedentary,HFD,40.7,14.07
211004_16,VF102621_104219,day1_trial6,Chamber 2,,,White House Light,101,255.433,85.14,85.14,7.78,0,593,APOE44HN,male ,Sedentary,HFD,43.5,14.07
211004_17,VF102621_105123,day1_trial7,Chamber1,,,White House Light,36,287.733,95.91,95.91,0.99,0,93,APOE44HN,male ,Sedentary,HFD,45.3,14.07
211004_19,VF102621_105123,day1_trial7,Chamber 2,,,White House Light,23,297.067,99.02,99.02,0.35,0,59,APOE44,male ,Sedentary,Control,31,19.67
211004_20,VF102621_105949,day1_trial8,Chamber1,,,White House Light,31,284.233,94.74,94.74,2.17,0,320,APOE44,female ,Sedentary,Control,29.3,19.67
211004_21,VF102621_105949,day1_trial8,Chamber 2,,,White House Light,14,298.6,99.53,99.53,0.3,0,53,APOE44HN,male ,Sedentary,Control,29.2,19.17
210809_1,VF083121_094304,day1_trial1,Chamber1,,,White House Light,7,299.1,99.7,99.7,0.14,0,81,APOE33HN,female,Sedentary,Control,22.3,14.77
210809_2,VF083121_094304,day1_trial1,Chamber 2,,,White House Light,82,230.367,76.79,76.79,7.76,0,504,APOE33HN,female,Sedentary,Control,22.3,14.77
210809_3,VF083121_095112,day1_trial2,Chamber1,,,White House Light,4,299.133,99.71,99.71,0.06,0,69,APOE33HN,female,Sedentary,Control,24.4,14.77
210809_4,VF083121_095112,day1_trial2,Chamber 2,,,White House Light,38,291.833,97.28,97.28,1.07,0,156,APOE33HN,female,Sedentary,Control,30.1,14.43
210809_5,VF083121_100652,day1_trial3,Chamber1,,,White House Light,8,295.9,98.63,98.63,0.33,0,95,APOE22HN,male,Sedentary,HFD,34.7,15.03
210809_6,VF083121_100652,day1_trial3,Chamber 2,,,White House Light,38,292.2,97.4,97.4,1.18,0,166,APOE22HN,male,Sedentary,HFD,42,15.03
210809_7,VF083121_101516,day1_trial4,Chamber1,,,White House Light,36,277.533,92.51,92.51,3.75,0,463,APOE22HN,male,Sedentary,HFD,30.9,15.03
210809_8,VF083121_101516,day1_trial4,Chamber 2,,,White House Light,69,254.5,84.83,84.83,4.67,0,235,APOE22HN,male,Sedentary,HFD,44.9,15.03
210906_1,VF092821_110306,day1_trial1,Chamber1,,,White House Light,20,294.267,98.09,98.09,0.8,0,101,APOE22HN,female,Sedentary,Control,23.5,14.33
210906_2,VF092821_110306,day1_trial1,Chamber 2,,,White House Light,90,272.267,90.76,90.76,4.23,0,484,APOE22HN,female,Sedentary,Control,22,14.33
210906_3,VF092821_111219,day1_trial2,Chamber1,,,White House Light,54,272.667,90.89,90.89,3.23,0,529,APOE22HN,female,Sedentary,Control,27,14.33
210906_4,VF092821_111219,day1_trial2,Chamber 2,,,White House Light,96,245.7,81.9,81.9,8.82,0,3120,APOE22HN,female,Sedentary,Control,26.1,14.3
210906_5,VF092821_111819,day1_trial3,Chamber1,,,White House Light,58,273.9,91.3,91.3,2.13,0,238,APOE22HN,female,Sedentary,Control,26.1,14.33
210906_6,VF092821_111819,day1_trial3,Chamber 2,,,White House Light,92,253.333,84.44,84.44,4.9,0,411,APOE22HN,male,Sedentary,Control,34.5,13.63
210906_7,VF092821_112625,day1_trial4,Chamber1,,,White House Light,106,259.667,86.56,86.56,5.15,0,310,APOE22HN,female,Sedentary,Control,25.7,13.83
210906_8,VF092821_112625,day1_trial4,Chamber 2,,,White House Light,68,241.167,80.39,80.39,12.21,0,879,APOE22HN,female,Sedentary,Control,27.8,13.83
210906_9,VF092821_113453,day1_trial5,Chamber1,,,White House Light,41,283.133,94.38,94.38,1.83,0,137,APOE44,female ,Sedentary,HFD,37.3,14.5
210906_10,VF092821_113453,day1_trial5,Chamber 2,,,White House Light,103,236.833,78.94,78.94,7.79,0,949,APOE44,female ,Sedentary,HFD,42.7,14.5
210906_11,VF092821_114250,day1_trial6,Chamber1,,,White House Light,130,162.333,54.11,54.11,26.05,0,657,APOE44,female ,Sedentary,HFD,29.4,14.5
210906_12,VF092821_114250,day1_trial6,Chamber 2,,,White House Light,94,227.933,75.98,75.98,17.39,0,5394,APOE44,female,Sedentary,HFD,36.3,14.5
210906_13,VF092821_115014,day1_trial7,Chamber1,,,White House Light,41,280.1,93.37,93.37,2.36,0,195,APOE44,female,Sedentary,HFD,33,14.5
210906_14,VF092821_115014,day1_trial7,Chamber 2,,,White House Light,145,156.433,52.14,52.14,23.05,0,3071,APOE44,female,Sedentary,HFD,28.2,13.67
210906_15,VF092821_115907,day1_trial8,Chamber1,,,White House Light,118,227.567,75.86,75.86,12.56,0,437,APOE44,female,Sedentary,HFD,35.2,13.7
210906_16,VF092821_115907,day1_trial8,Chamber 2,,,White House Light,82,268.133,89.38,89.38,2.52,0,182,APOE44,female ,Sedentary,HFD,33.5,13.7
210906_17,VF092821_120804,day1_trial9,Chamber1,,,White House Light,58,248.667,82.89,82.89,10.45,0,564,APOE44,female,Sedentary,HFD,25.7,13.7
210906_18,VF092821_120804,day1_trial9,Chamber 2,,,White House Light,108,254.767,84.92,84.92,4.18,0,353,APOE44,female ,Sedentary,HFD,34.5,13.7
210906_19,VF092821_121612,day1_trial10,Chamber1,,,White House Light,19,297.933,99.31,99.31,0.3,0,59,APOE44,male,Sedentary,HFD,50,15.33333333
210906_20,VF092821_121612,day1_trial10,Chamber 2,,,White House Light,37,293,97.67,97.67,0.78,0,68,APOE44,male,Sedentary,HFD,54,15.33333333
210906_21,VF092821_122426,day1_trial11,Chamber1,,,White House Light,80,242.167,80.72,80.72,10.29,0,483,APOE44,male,Sedentary,HFD,49,15.33333333
210906_22,VF092821_122426,day1_trial11,Chamber 2,,,White House Light,35,289.533,96.51,96.51,6.05,0,5166,APOE44,male,Sedentary,HFD,57,15.33333333
210906_23,VF092821_123209,day1_trial12,Chamber1,,,White House Light,98,250.3,83.43,83.43,8.77,0,618,APOE44,female,Sedentary ,Control ,25,15.4
210906_24,VF092821_123209,day1_trial12,Chamber 2,,,White House Light,75,242.167,80.72,80.72,8.7,0,468,APOE44,female,Sedentary ,Control ,24,15.4
