Animal ID,Experiment,Trial,Box,Animal,Group,Component Name,Freeze Cnt,Time Freezing,Pct Total Time Freezing,Pct Component Time Freezing,Avg Motion Index,Min Motion Index,Max Motion Index,Genotype,Sex,Lifestyle,Diet,Weight,Age_Months
220606_7,VF070722_121855,day2_trial4,Chamber1,,,Day2_CSTone,73,107.733,23.94,29.93,53.7,0,1100,APOE44,male,Sedentary,HFD,40,20.6
220606_7,VF070722_121855,day2_trial4,Chamber1,,,Day2_Exploration,21,26.967,5.99,5.99,55.77,0,1100,APOE44,male,Sedentary,HFD,40,20.6
220606_8,VF070722_121855,day2_trial4,Chamber2,,,Day2_Acclimation,23,21.433,4.76,11.91,127.93,0,927,APOE44,male,Sedentary,HFD,48,20.6
220606_8,VF070722_121855,day2_trial4,Chamber2,,,Day2_CSTone,67,96.867,21.53,26.91,78.77,0,1478,APOE44,male,Sedentary,HFD,48,20.6
220606_8,VF070722_121855,day2_trial4,Chamber2,,,Day2_Exploration,22,24.2,5.38,5.38,50.85,0,779,APOE44,male,Sedentary,HFD,48,20.6
220606_9,VF070722_122936,day2_trial5,Chamber1,,,Day2_Acclimation,36,23.333,5.19,12.96,115.86,0,1059,APOE44,female,Sedentary,Control,28,20.6
220606_9,VF070722_122936,day2_trial5,Chamber1,,,Day2_CSTone,78,103.4,22.98,28.72,52.44,0,2124,APOE44,female,Sedentary,Control,28,20.6
220606_9,VF070722_122936,day2_trial5,Chamber1,,,Day2_Exploration,14,16.7,3.71,3.71,63.84,0,616,APOE44,female,Sedentary,Control,28,20.6
220606_10,VF070722_122936,day2_trial5,Chamber2,,,Day2_Acclimation,36,33.333,7.41,18.52,164.13,0,1558,APOE44,female,Sedentary,Control,26,20.6
220606_10,VF070722_122936,day2_trial5,Chamber2,,,Day2_CSTone,70,118.5,26.33,32.92,76.05,0,4189,APOE44,female,Sedentary,Control,26,20.6
220606_10,VF070722_122936,day2_trial5,Chamber2,,,Day2_Exploration,17,16.467,3.66,3.66,71,0,764,APOE44,female,Sedentary,Control,26,20.6
220606_11,VF070722_124136,day2_trial6,Chamber1,,,Day2_Acclimation,57,33.4,7.42,18.56,78.27,0,1335,APOE22,male,Sedentary,Control,30,14.2666666666667
220606_11,VF070722_124136,day2_trial6,Chamber1,,,Day2_CSTone,123,126.067,28.01,35.02,55.27,0,1313,APOE22,male,Sedentary,Control,30,14.2666666666667
220606_11,VF070722_124136,day2_trial6,Chamber1,,,Day2_Exploration,23,21.367,4.75,4.75,102.59,0,1313,APOE22,male,Sedentary,Control,30,14.2666666666667
220606_12,VF070722_124136,day2_trial6,Chamber2,,,Day2_Acclimation,55,32.6,7.24,18.11,131.36,0,1392,APOE22,male,Sedentary,Control,31,14.2666666666667
220606_12,VF070722_124136,day2_trial6,Chamber2,,,Day2_CSTone,81,82.967,18.44,23.05,98.34,0,1350,APOE22,male,Sedentary,Control,31,14.2666666666667
220606_12,VF070722_124136,day2_trial6,Chamber2,,,Day2_Exploration,13,13.033,2.9,2.9,147.34,0,1228,APOE22,male,Sedentary,Control,31,14.2666666666667
220606_13,VF070722_125152,day2_trial7,Chamber1,,,Day2_Acclimation,37,37.067,8.24,20.59,96.45,0,1056,APOE22,male,Sedentary,Control,31,14.2666666666667
220606_13,VF070722_125152,day2_trial7,Chamber1,,,Day2_CSTone,75,134.3,29.84,37.31,68.23,0,1421,APOE22,male,Sedentary,Control,31,14.2666666666667
220606_13,VF070722_125152,day2_trial7,Chamber1,,,Day2_Exploration,11,9.833,2.19,2.19,147.59,0,1421,APOE22,male,Sedentary,Control,31,14.2666666666667
220606_14,VF070722_125152,day2_trial7,Chamber2,,,Day2_Acclimation,9,6.367,1.41,3.54,233.48,0,1785,APOE22,male,Sedentary,Control,33,14.2666666666667
220606_14,VF070722_125152,day2_trial7,Chamber2,,,Day2_CSTone,79,135.633,30.14,37.68,85.22,0,1966,APOE22,male,Sedentary,Control,33,14.2666666666667
220606_14,VF070722_125152,day2_trial7,Chamber2,,,Day2_Exploration,25,32.3,7.18,7.18,122.57,0,1777,APOE22,male,Sedentary,Control,33,14.2666666666667
220808_1,VF083122_095724,Day2_Trial_1,Chamber1,,,Day2_Acclimation,43,39.5,8.78,21.94,64.66,0,937,APOE44HN,male,Sedentary,Control,22,15.2666666666667
220808_1,VF083122_095724,Day2_Trial_1,Chamber1,,,Day2_CSTone,84,91.633,20.36,25.45,51.35,0,716,APOE44HN,male,Sedentary,Control,22,15.2666666666667
220808_1,VF083122_095724,Day2_Trial_1,Chamber1,,,Day2_Exploration,17,14.133,3.14,3.14,82.53,0,716,APOE44HN,male,Sedentary,Control,22,15.2666666666667
220808_2,VF083122_095724,Day2_Trial_1,Chamber2,,,Day2_Acclimation,72,77.867,17.3,43.26,36.96,0,522,APOE44HN,male,Sedentary,Control,18,15.2666666666667
220808_2,VF083122_095724,Day2_Trial_1,Chamber2,,,Day2_CSTone,131,163.8,36.4,45.5,23.64,0,755,APOE44HN,male,Sedentary,Control,18,15.2666666666667
220808_2,VF083122_095724,Day2_Trial_1,Chamber2,,,Day2_Exploration,37,44.5,9.89,9.89,38.26,0,755,APOE44HN,male,Sedentary,Control,18,15.2666666666667
220808_3,VF083122_101739,Day2_Trial_2,Chamber1,,,Day2_Acclimation,34,24.867,5.53,13.81,78.09,0,707,APOE44HN,male,Sedentary,Control,20,15.2666666666667
220808_3,VF083122_101739,Day2_Trial_2,Chamber1,,,Day2_CSTone,57,169,37.56,46.94,16.83,0,352,APOE44HN,male,Sedentary,Control,20,15.2666666666667
220808_3,VF083122_101739,Day2_Trial_2,Chamber1,,,Day2_Exploration,18,16.5,3.67,3.67,40.2,0,352,APOE44HN,male,Sedentary,Control,20,15.2666666666667
220808_4,VF083122_101739,Day2_Trial_2,Chamber2,,,Day2_Acclimation,27,21.733,4.83,12.07,121.1,0,1721,APOE44HN,male,Sedentary,Control,27,15.2666666666667
220808_4,VF083122_101739,Day2_Trial_2,Chamber2,,,Day2_CSTone,93,135.333,30.07,37.59,32.05,0,864,APOE44HN,male,Sedentary,Control,27,15.2666666666667
220808_4,VF083122_101739,Day2_Trial_2,Chamber2,,,Day2_Exploration,26,22.833,5.07,5.07,64.24,0,864,APOE44HN,male,Sedentary,Control,27,15.2666666666667
220808_5,VF083122_102950,Day2_Trial_3,Chamber1,,,Day2_Acclimation,5,2.633,0.59,1.46,154.3,0,1222,APOE44HN,male,Sedentary,Control,30,15.2666666666667
220808_5,VF083122_102950,Day2_Trial_3,Chamber1,,,Day2_CSTone,63,129.5,28.78,35.97,42.51,0,603,APOE44HN,male,Sedentary,Control,30,15.2666666666667
220808_5,VF083122_102950,Day2_Trial_3,Chamber1,,,Day2_Exploration,13,21.7,4.82,4.82,66.8,0,603,APOE44HN,male,Sedentary,Control,30,15.2666666666667
220808_6,VF083122_102950,Day2_Trial_3,Chamber2,,,Day2_Acclimation,34,25.267,5.61,14.04,120.9,0,1298,APOE22HN,female,Sedentary,Control,27,21.5
220808_6,VF083122_102950,Day2_Trial_3,Chamber2,,,Day2_CSTone,86,101.867,22.64,28.3,64.53,0,1265,APOE22HN,female,Sedentary,Control,27,21.5
220808_6,VF083122_102950,Day2_Trial_3,Chamber2,,,Day2_Exploration,24,33.2,7.38,7.38,79.56,0,867,APOE22HN,female,Sedentary,Control,27,21.5
220808_7,VF083122_104137,Day2_Trial_4,Chamber1,,,Day2_Acclimation,1,0.467,0.1,0.26,252.37,0,3071,APOE22HN,female,Sedentary,Control,24,21.5
220808_7,VF083122_104137,Day2_Trial_4,Chamber1,,,Day2_CSTone,72,71.933,15.99,19.98,107.6,0,1122,APOE22HN,female,Sedentary,Control,24,21.5
220808_7,VF083122_104137,Day2_Trial_4,Chamber1,,,Day2_Exploration,21,20.7,4.6,4.6,103.56,0,1068,APOE22HN,female,Sedentary,Control,24,21.5
220808_8,VF083122_104137,Day2_Trial_4,Chamber2,,,Day2_Acclimation,11,11.833,2.63,6.57,166.93,0,1294,APOE22HN,female,Sedentary,Control,28,21.5
220808_8,VF083122_104137,Day2_Trial_4,Chamber2,,,Day2_CSTone,61,63.9,14.2,17.75,104.42,0,1386,APOE22HN,female,Sedentary,Control,28,21.5
220808_8,VF083122_104137,Day2_Trial_4,Chamber2,,,Day2_Exploration,20,18.2,4.04,4.04,98.66,0,1358,APOE22HN,female,Sedentary,Control,28,21.5
220808_9,VF083122_105219,Day2_Trial_5,Chamber1,,,Day2_Acclimation,26,45.267,10.06,25.15,97.68,0,837,APOE22HN,female,Sedentary,HFD,41,19.3
220808_9,VF083122_105219,Day2_Trial_5,Chamber1,,,Day2_CSTone,81,162.933,36.21,45.26,30.36,0,684,APOE22HN,female,Sedentary,HFD,41,19.3
220808_9,VF083122_105219,Day2_Trial_5,Chamber1,,,Day2_Exploration,22,46.9,10.42,10.42,39.32,0,514,APOE22HN,female,Sedentary,HFD,41,19.3
220808_10,VF083122_105219,Day2_Trial_5,Chamber2,,,Day2_Acclimation,10,8.3,1.84,4.61,181.61,0,1218,APOE22HN,female,Sedentary,HFD,25,19.1
220808_10,VF083122_105219,Day2_Trial_5,Chamber2,,,Day2_CSTone,47,27.967,6.21,7.77,106.14,0,1229,APOE22HN,female,Sedentary,HFD,25,19.1
220808_10,VF083122_105219,Day2_Trial_5,Chamber2,,,Day2_Exploration,17,10.133,2.25,2.25,91.5,0,645,APOE22HN,female,Sedentary,HFD,25,19.1
220808_11,VF083122_110327,Day2_Trial_6,Chamber1,,,Day2_Acclimation,6,3.8,0.84,2.11,167.23,0,956,APOE22HN,female,Sedentary,HFD,39,19.1
220808_11,VF083122_110327,Day2_Trial_6,Chamber1,,,Day2_CSTone,48,59.633,13.25,16.56,95.81,0,1201,APOE22HN,female,Sedentary,HFD,39,19.1
220808_11,VF083122_110327,Day2_Trial_6,Chamber1,,,Day2_Exploration,16,23.033,5.12,5.12,86.75,0,1112,APOE22HN,female,Sedentary,HFD,39,19.1
220808_12,VF083122_110327,Day2_Trial_6,Chamber2,,,Day2_Acclimation,30,29.967,6.66,16.65,85.33,0,832,APOE22HN,female,Sedentary,HFD,32,19.1
220808_12,VF083122_110327,Day2_Trial_6,Chamber2,,,Day2_CSTone,76,188.967,41.99,52.49,19.51,0,1036,APOE22HN,female,Sedentary,HFD,32,19.1
220808_12,VF083122_110327,Day2_Trial_6,Chamber2,,,Day2_Exploration,26,71.433,15.87,15.87,10.6,0,465,APOE22HN,female,Sedentary,HFD,32,19.1
220808_13,VF083122_111449,Day2_Trial_7,Chamber1,,,Day2_Acclimation,42,32.3,7.18,17.94,109.06,0,1021,APOE22HN,male,Sedentary,HFD,37,20.4
220808_13,VF083122_111449,Day2_Trial_7,Chamber1,,,Day2_CSTone,81,149.733,33.27,41.59,40.28,0,1288,APOE22HN,male,Sedentary,HFD,37,20.4
220808_13,VF083122_111449,Day2_Trial_7,Chamber1,,,Day2_Exploration,20,25.033,5.56,5.56,83.21,0,1288,APOE22HN,male,Sedentary,HFD,37,20.4
220808_14,VF083122_111449,Day2_Trial_7,Chamber2,,,Day2_Acclimation,36,23.7,5.27,13.17,87.13,0,960,APOE22HN,male,Sedentary,HFD,49,20.4
220808_14,VF083122_111449,Day2_Trial_7,Chamber2,,,Day2_CSTone,100,147.933,32.87,41.09,34.25,0,678,APOE22HN,male,Sedentary,HFD,49,20.4
220808_14,VF083122_111449,Day2_Trial_7,Chamber2,,,Day2_Exploration,29,53.533,11.9,11.9,34.06,0,567,APOE22HN,male,Sedentary,HFD,49,20.4
220808_15,VF083122_112553,Day2_Trial_8,Chamber1,,,Day2_Acclimation,25,23.767,5.28,13.2,87.75,0,835,APOE22HN,male,Sedentary,HFD,47,20.4
220808_15,VF083122_112553,Day2_Trial_8,Chamber1,,,Day2_CSTone,59,124.5,27.67,34.58,48.21,0,964,APOE22HN,male,Sedentary,HFD,47,20.4
220808_15,VF083122_112553,Day2_Trial_8,Chamber1,,,Day2_Exploration,17,24.933,5.54,5.54,74.35,0,964,APOE22HN,male,Sedentary,HFD,47,20.4
220808_16,VF083122_112553,Day2_Trial_8,Chamber2,,,Day2_Acclimation,55,52,11.56,28.89,57.76,0,660,APOE22HN,male,Sedentary,HFD,38,20.4
220808_16,VF083122_112553,Day2_Trial_8,Chamber2,,,Day2_CSTone,86,100.733,22.39,27.98,45.97,0,1324,APOE22HN,male,Sedentary,HFD,38,20.4
220808_16,VF083122_112553,Day2_Trial_8,Chamber2,,,Day2_Exploration,30,34.267,7.61,7.61,44.38,0,1324,APOE22HN,male,Sedentary,HFD,38,20.4
220808_17,VF083122_113655,Day2_Trial_9,Chamber1,,,Day2_Acclimation,26,18.533,4.12,10.3,111.42,0,1102,APOE22HN,male,Sedentary,HFD,46,20.4
220808_17,VF083122_113655,Day2_Trial_9,Chamber1,,,Day2_CSTone,64,171.267,38.06,47.57,26.64,0,968,APOE22HN,male,Sedentary,HFD,46,20.4
220808_17,VF083122_113655,Day2_Trial_9,Chamber1,,,Day2_Exploration,26,47.033,10.45,10.45,29.48,0,314,APOE22HN,male,Sedentary,HFD,46,20.4
220404_1,VF050422_095554,day2_trial1,Chamber1,,,Day2_Acclimation,15,13.667,3.04,7.59,162.71,0,1362,APOE22,female ,Sedentary,HFD,30,14.8
220404_1,VF050422_095554,day2_trial1,Chamber1,,,Day2_CSTone,74,121.4,26.98,33.72,72.92,0,1527,APOE22,female ,Sedentary,HFD,30,14.8
220404_1,VF050422_095554,day2_trial1,Chamber1,,,Day2_Exploration,21,26.033,5.79,5.79,52.6,0,517,APOE22,female ,Sedentary,HFD,30,14.8
220404_2,VF050422_095554,day2_trial1,Chamber 2,,,Day2_Acclimation,35,31.733,7.05,17.63,89.46,0,1193,APOE22,female ,Sedentary,HFD,37,14.8
220404_2,VF050422_095554,day2_trial1,Chamber 2,,,Day2_CSTone,50,106.967,23.77,29.71,49.47,0,1221,APOE22,female ,Sedentary,HFD,37,14.8
220404_2,VF050422_095554,day2_trial1,Chamber 2,,,Day2_Exploration,17,16.933,3.76,3.76,43.63,0,419,APOE22,female ,Sedentary,HFD,37,14.8
220404_3,VF050422_100716,day2_trial2,Chamber1,,,Day2_Acclimation,17,22.267,4.95,12.37,145.95,0,1082,APOE22,female ,Sedentary,HFD,40,14.8
220404_3,VF050422_100716,day2_trial2,Chamber1,,,Day2_CSTone,46,147.167,32.7,40.88,59.29,0,1212,APOE22,female ,Sedentary,HFD,40,14.8
220404_3,VF050422_100716,day2_trial2,Chamber1,,,Day2_Exploration,11,13.433,2.99,2.99,98.46,0,1212,APOE22,female ,Sedentary,HFD,40,14.8
220404_4,VF050422_100716,day2_trial2,Chamber 2,,,Day2_Acclimation,33,82.633,18.36,45.91,76.39,0,1318,APOE22,female ,Sedentary,HFD,39,14.8
220404_4,VF050422_100716,day2_trial2,Chamber 2,,,Day2_CSTone,57,106.767,23.73,29.66,43.32,0,849,APOE22,female ,Sedentary,HFD,39,14.8
220404_4,VF050422_100716,day2_trial2,Chamber 2,,,Day2_Exploration,16,25.833,5.74,5.74,57.47,0,538,APOE22,female ,Sedentary,HFD,39,14.8
220404_5,VF050422_101804,day2_trial3,Chamber1,,,Day2_Acclimation,32,72.167,16.04,40.09,107.1,0,1227,APOE22,female ,Sedentary,HFD,29,12.2666666666667
220404_5,VF050422_101804,day2_trial3,Chamber1,,,Day2_CSTone,52,92.967,20.66,25.82,66.54,0,904,APOE22,female ,Sedentary,HFD,29,12.2666666666667
220404_5,VF050422_101804,day2_trial3,Chamber1,,,Day2_Exploration,17,18.567,4.13,4.13,60.17,0,600,APOE22,female ,Sedentary,HFD,29,12.2666666666667
220404_6,VF050422_101804,day2_trial3,Chamber 2,,,Day2_Acclimation,14,20,4.44,11.11,90.28,0,996,APOE22,male,Sedentary,HFD,43,14.8
220404_6,VF050422_101804,day2_trial3,Chamber 2,,,Day2_CSTone,56,192.133,42.7,53.37,24.21,0,686,APOE22,male,Sedentary,HFD,43,14.8
220404_6,VF050422_101804,day2_trial3,Chamber 2,,,Day2_Exploration,16,32.8,7.29,7.29,61.16,0,686,APOE22,male,Sedentary,HFD,43,14.8
220404_7,VF050422_102847,day2_trial4,Chamber1,,,Day2_Acclimation,14,17.2,3.82,9.56,156.26,0,1453,APOE22,male,Sedentary,HFD,51,14.8
220404_7,VF050422_102847,day2_trial4,Chamber1,,,Day2_CSTone,30,159.6,35.47,44.33,41.53,0,840,APOE22,male,Sedentary,HFD,51,14.8
220404_7,VF050422_102847,day2_trial4,Chamber1,,,Day2_Exploration,5,9.233,2.05,2.05,99.97,0,840,APOE22,male,Sedentary,HFD,51,14.8
220404_8,VF050422_102847,day2_trial4,Chamber 2,,,Day2_Acclimation,14,19.533,4.34,10.85,122.62,0,998,APOE22,male,Sedentary,HFD,41,14.4
220404_8,VF050422_102847,day2_trial4,Chamber 2,,,Day2_CSTone,50,168.167,37.37,46.71,35.17,0,761,APOE22,male,Sedentary,HFD,41,14.4
220404_8,VF050422_102847,day2_trial4,Chamber 2,,,Day2_Exploration,13,31.167,6.93,6.93,64.61,0,731,APOE22,male,Sedentary,HFD,41,14.4
220404_9,VF050422_103855,day2_trial5,Chamber1,,,Day2_Acclimation,18,31.033,6.9,17.24,171.9,0,1207,APOE22,male,Sedentary,HFD,39,14.4
220404_9,VF050422_103855,day2_trial5,Chamber1,,,Day2_CSTone,52,216.9,48.2,60.25,20.49,0,727,APOE22,male,Sedentary,HFD,39,14.4
220404_9,VF050422_103855,day2_trial5,Chamber1,,,Day2_Exploration,16,58.033,12.9,12.9,43.41,0,727,APOE22,male,Sedentary,HFD,39,14.4
220404_10,VF050422_103855,day2_trial5,Chamber 2,,,Day2_Acclimation,14,14.2,3.16,7.89,196.61,0,1406,APOE22,male,Sedentary,HFD,48,14.4
220404_10,VF050422_103855,day2_trial5,Chamber 2,,,Day2_CSTone,65,125.033,27.79,34.73,68.47,0,806,APOE22,male,Sedentary,HFD,48,14.4
220404_10,VF050422_103855,day2_trial5,Chamber 2,,,Day2_Exploration,18,21.433,4.76,4.76,100.51,0,806,APOE22,male,Sedentary,HFD,48,14.4
220404_11,VF050422_105025,day2_trial6,Chamber1,,,Day2_Acclimation,54,35,7.78,19.44,106.63,0,1404,APOE22HN,male,Sedentary,Control,32,21.2333333333333
220404_11,VF050422_105025,day2_trial6,Chamber1,,,Day2_CSTone,84,84.667,18.81,23.52,100.98,0,1327,APOE22HN,male,Sedentary,Control,32,21.2333333333333
220404_11,VF050422_105025,day2_trial6,Chamber1,,,Day2_Exploration,26,18.1,4.02,4.02,123.49,0,1327,APOE22HN,male,Sedentary,Control,32,21.2333333333333
220404_12,VF050422_105025,day2_trial6,Chamber 2,,,Day2_Acclimation,51,27.1,6.02,15.06,109.62,0,1308,APOE22HN,male,Sedentary,Control,,18.8
220404_12,VF050422_105025,day2_trial6,Chamber 2,,,Day2_CSTone,139,139.233,30.94,38.68,61.36,0,1860,APOE22HN,male,Sedentary,Control,,18.8
220404_12,VF050422_105025,day2_trial6,Chamber 2,,,Day2_Exploration,26,30.7,6.82,6.82,101.19,0,1860,APOE22HN,male,Sedentary,Control,,18.8
